,city,origin_city,has_delay,time_of_day,avg_temperature_2m,avg_relative_humidity_2m,total_precipitation,avg_cloud_cover
916,London,Glasgow,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
917,London,Madrid,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
918,Amsterdam,Madrid,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
919,Athens,Rhodes,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
920,Vienna,Gyor,1,afternoon,9.975312580664953,74.625,0.4000000059604645,90.125
921,Paris,Nice,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
922,Paris,Porto,1,evening,13.881604194641113,72.04166666666667,0.0,63.25
923,London,Gran Canaria,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
924,London,Madrid,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
925,London,Rotterdam,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
926,London,Helsinki,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
927,Amsterdam,Lisbon,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
928,Athens,Bucharest,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
929,Paris,Toulouse,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
930,Paris,Cluj-Napoca,1,evening,13.881604194641113,72.04166666666667,0.0,63.25
931,London,Turin,0,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
932,London,Marseille,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
933,London,Dublin,1,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
934,London,Venice,0,night,12.200687368710836,74.45833333333333,0.0,91.375
935,Amsterdam,Bilbao,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
936,Athens,Heraklion,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
937,Paris,Malaga,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
938,Paris,Rabat,1,evening,13.881604194641113,72.04166666666667,0.0,63.25
939,London,Belfast,0,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
940,London,Abu Dhabi,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
941,London,Glasgow,1,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
942,London,Marrakesh,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
943,Amsterdam,Istanbul,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
944,Athens,Santorini,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
945,Paris,Cairo,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
946,Paris,London,1,evening,13.881604194641113,72.04166666666667,0.0,63.25
947,London,Tenerife,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
948,London,Mumbai,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
949,London,Edinburgh,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
950,London,Copenhagen,0,night,12.200687368710836,74.45833333333333,0.0,91.375
951,Amsterdam,Valencia,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
952,Athens,Larnaca,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
953,Paris,Barcelona,0,evening,13.785145918528238,73.58333333333333,0.0,52.375
954,Paris,Lisbon,1,evening,13.881604194641113,72.04166666666667,0.0,63.25
955,London,Barcelona,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
956,London,Manchester,1,evening,12.276812275250753,75.25,0.0,91.41666666666667
957,London,Frankfurt,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
958,London,Catania,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
959,Amsterdam,Hamburg,1,evening,9.402583360671997,85.25,0.0,98.91666666666667
960,Athens,Mytilene,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
961,Paris,Porto,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
962,Paris,Milan,1,evening,13.881604194641113,72.04166666666667,0.0,63.25
963,London,Rome,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
964,London,Newcastle,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
965,London,Dublin,1,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
966,London,Edinburgh,1,night,12.200687368710836,74.45833333333333,0.0,91.375
967,Amsterdam,Paris,1,evening,9.402583360671997,85.25,0.0,98.91666666666667
968,Athens,Thessaloniki,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
969,Paris,Lisbon,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
970,Paris,Agadir,0,afternoon,13.881604194641113,72.04166666666667,0.0,63.25
971,London,Florence,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
972,London,Rome,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
973,London,Dublin,1,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
974,London,Turin,0,night,12.200687368710836,74.45833333333333,0.0,91.375
975,Amsterdam,Teesside,1,evening,9.402583360671997,85.25,0.0,98.91666666666667
976,Athens,Frankfurt,0,evening,9.587249795595804,55.583333333333336,0.0,75.375
977,Paris,Madrid,0,evening,13.785145918528238,73.58333333333333,0.0,52.375
978,Paris,Krakow,0,afternoon,13.881604194641113,72.04166666666667,0.0,63.25
979,London,Strasbourg,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
980,London,Male,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
981,London,Frankfurt,1,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
982,London,Warsaw,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
983,Amsterdam,Stockholm,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
984,Athens,Cologne,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
985,Paris,Nice,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
986,Paris,Fes,0,afternoon,13.881604194641113,72.04166666666667,0.0,63.25
987,London,Bergen,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
988,London,Funchal,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
989,London,Glasgow,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
990,London,Fuerteventura,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
991,Amsterdam,Marseille,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
992,Athens,Thessaloniki,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
993,Paris,Tenerife,0,evening,13.785145918528238,73.58333333333333,0.0,52.375
994,Paris,Alicante,0,afternoon,13.881604194641113,72.04166666666667,0.0,63.25
995,London,Oslo,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
996,London,Kuwait City,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
997,London,Amsterdam,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
998,London,Lisbon,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
999,Amsterdam,London,0,evening,9.402583360671997,85.25,0.0,98.91666666666667
1000,Athens,London,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1001,Paris,Berlin,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1002,Paris,Kutaisi,1,morning,13.881604194641113,72.04166666666667,0.0,63.25
1003,London,Milan,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1004,London,Amsterdam,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1005,London,Glasgow,1,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1006,London,Dublin,0,night,12.200687368710836,74.45833333333333,0.0,91.375
1007,Amsterdam,Bangkok,0,morning,9.402583360671997,85.25,0.0,98.91666666666667
1008,Athens,Kos,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1009,Paris,Madrid,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1010,Paris,Venice,0,afternoon,13.881604194641113,72.04166666666667,0.0,63.25
1011,London,Stavanger,0,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1012,London,Stockholm,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1013,London,Amsterdam,1,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1014,London,Tirana,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1015,Amsterdam,Ankara,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1016,Athens,Istanbul,0,evening,9.587249795595804,55.583333333333336,0.0,75.375
1017,Paris,Algiers,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1018,Paris,Milan,0,afternoon,13.881604194641113,72.04166666666667,0.0,63.25
1019,London,Guernsey,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1020,London,Amsterdam,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1021,London,Zurich,1,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1022,London,Stockholm,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1023,Amsterdam,Geneva,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1024,Athens,Milan,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1025,Paris,Perpignan,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1026,London,Palma de Mallorca,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1027,London,Stuttgart,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1028,London,Luxembourg,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1029,London,Pafos,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1030,Amsterdam,Munich,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1031,Athens,Heraklion,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1032,Paris,Toulouse,0,evening,13.785145918528238,73.58333333333333,0.0,52.375
1033,London,Krakow,0,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1034,London,Toulouse,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1035,London,Amsterdam,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1036,London,Rome,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1037,Amsterdam,Humberside,1,evening,9.402583360671997,85.25,0.0,98.91666666666667
1038,Athens,Mytilene,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1039,Paris,Milan,0,evening,13.785145918528238,73.58333333333333,0.0,52.375
1040,London,Tenerife,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1041,London,Dublin,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1042,London,Antwerp,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1043,London,Milan,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1044,Amsterdam,Bergen,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1045,Athens,Cairo,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1046,Paris,Stockholm,0,evening,13.785145918528238,73.58333333333333,0.0,52.375
1047,London,La Palma,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1048,London,Shanghai,0,night,12.276812275250753,75.25,0.0,91.41666666666667
1049,London,Edinburgh,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1050,London,Bucharest,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1051,Amsterdam,London,1,evening,9.402583360671997,85.25,0.0,98.91666666666667
1052,Athens,Chania,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1053,Paris,Pau,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1054,London,Agadir,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1055,London,Zurich,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1056,London,Edinburgh,1,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1057,London,Milan,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1058,Amsterdam,London,0,evening,9.402583360671997,85.25,0.0,98.91666666666667
1059,Athens,Munich,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1060,Paris,Agadir,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1061,London,Dublin,0,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1062,London,Beijing,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
1063,London,Glasgow,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1064,London,Istanbul,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1065,Amsterdam,Vienna,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1066,Athens,Alexandroupolis,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1067,Paris,Milan,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1068,London,Porto,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1069,London,Bucharest,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1070,London,Geneva,1,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1071,London,Lodz,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1072,Amsterdam,Budapest,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1073,Athens,Warsaw,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1074,Paris,Marseille,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1075,London,Geneva,0,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1076,London,Seoul,1,night,12.276812275250753,75.25,0.0,91.41666666666667
1077,London,Rotterdam,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1078,London,Newquay,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1079,Amsterdam,Zurich,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1080,Athens,London,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1081,Paris,Lisbon,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1082,London,Amsterdam,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1083,London,Dundee,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1084,London,Belfast,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1085,London,Tenerife,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1086,Amsterdam,Bologna,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1087,Athens,Larnaca,0,evening,9.587249795595804,55.583333333333336,0.0,75.375
1088,Paris,Toulon,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1089,London,Stockholm,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1090,London,Frankfurt,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1091,London,Dublin,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1092,London,Kosice,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1093,Amsterdam,Oslo,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1094,Athens,Tel Aviv,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1095,Paris,Palermo,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1096,London,Lisbon,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1097,London,Luxembourg,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1098,London,Zurich,0,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1099,London,Cork,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1100,Amsterdam,Hannover,0,evening,9.402583360671997,85.25,0.0,98.91666666666667
1101,Athens,Rome,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1102,Paris,Barcelona,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1103,London,Geneva,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1104,London,Brussels,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1105,London,Frankfurt,1,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1106,London,Malta,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1107,Amsterdam,Nice,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1108,Athens,Budapest,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1109,Paris,Milan,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1110,London,Trondheim,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1111,London,Delhi,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
1112,London,Billund,0,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1113,London,Edinburgh,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1114,Amsterdam,Zurich,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1115,Athens,Venice,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1116,Paris,Casablanca,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1117,London,Venice,0,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1118,London,Milan,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1119,London,Milan,1,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1120,London,Toulouse,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1121,Amsterdam,Munich,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1122,Athens,Bratislava,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1123,Paris,Lisbon,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1124,London,Rome,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1125,London,Shanghai,1,night,12.276812275250753,75.25,0.0,91.41666666666667
1126,London,Amsterdam,1,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1127,London,Tenerife,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1128,Amsterdam,Frankfurt,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1129,Athens,Chios,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1130,Paris,Reykjavik,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1131,London,Lyon,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1132,London,Copenhagen,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1133,London,Dusseldorf,0,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1134,London,Barcelona,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1135,Amsterdam,Bremen,0,evening,9.402583360671997,85.25,0.0,98.91666666666667
1136,Athens,Ioannina,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1137,Paris,Toulouse,0,evening,13.785145918528238,73.58333333333333,0.0,52.375
1138,London,Amsterdam,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1139,London,Edinburgh,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1140,London,Amsterdam,1,evening,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1141,London,Dublin,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1142,Amsterdam,Nantes,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1143,Athens,Zurich,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1144,Paris,Barcelona,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1145,London,Berlin,0,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1146,London,Amsterdam,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1147,London,Isle of Man,1,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1148,London,Eindhoven,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1149,Amsterdam,Toulouse,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1150,Athens,Chios,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1151,Paris,London,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1152,London,Tenerife,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1153,London,Shanghai,1,morning,12.276812275250753,75.25,0.0,91.41666666666667
1154,London,Luxembourg,0,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1155,London,Rennes,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1156,Amsterdam,Bangkok,0,morning,9.402583360671997,85.25,0.0,98.91666666666667
1157,Athens,Kavala,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1158,Paris,Florence,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1159,London,Bilbao,0,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1160,London,Berlin,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1161,London,Vilnius,0,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1162,London,Shannon,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1163,Amsterdam,Milan,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1164,Athens,London,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1165,Paris,Valencia,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1166,London,Milan,0,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1167,London,Lisbon,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1168,London,Berlin,1,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1169,London,Cologne,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1170,Amsterdam,Florence,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1171,Athens,Madrid,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1172,Paris,Porto,0,evening,13.785145918528238,73.58333333333333,0.0,52.375
1173,London,Madrid,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1174,London,Zurich,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1175,London,Frankfurt,1,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1176,London,Dublin,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1177,Amsterdam,Alesund,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1178,Athens,Naples,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1179,Paris,Marrakesh,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1180,London,Vienna,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1181,London,Dubai,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
1182,London,Dublin,0,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1183,London,Glasgow,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1184,Amsterdam,Oslo,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1185,Athens,Rhodes,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1186,Paris,Algiers,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1187,London,Pisa,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1188,London,Doha,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
1189,London,Edinburgh,1,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1190,London,Reykjavik,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1191,Amsterdam,Los Angeles,0,morning,9.402583360671997,85.25,0.0,98.91666666666667
1192,Athens,Eindhoven,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1193,Paris,Biarritz,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1194,London,Dublin,0,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1195,London,Faro,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1196,London,Dublin,1,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1197,London,Paris,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1198,Amsterdam,Bucharest,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1199,Athens,Paris,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1200,Paris,Marseille,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1201,London,Malaga,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1202,London,Warsaw,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1203,London,Amsterdam,1,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1204,London,Izmir,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1205,Amsterdam,Warsaw,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1206,Athens,Sofia,0,evening,9.587249795595804,55.583333333333336,0.0,75.375
1207,Paris,Nice,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1208,London,Lanzarote,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1209,London,Dubai,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
1210,London,Zurich,1,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1211,London,Gran Canaria,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1212,Amsterdam,Warsaw,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1213,Athens,Tirana,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1214,Paris,Geneva,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1215,London,Copenhagen,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1216,London,Cork,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1217,London,Paris,1,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1218,London,Dublin,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1219,Amsterdam,Stavanger,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1220,Athens,Hamburg,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1221,Paris,Porto,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1222,London,Tenerife,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1223,London,Beijing,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
1224,London,Barcelona,0,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1225,London,Tenerife,1,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1226,Amsterdam,Gothenburg,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1227,Athens,Corfu,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1228,Paris,Montpellier,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1229,London,Dublin,0,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1230,London,Guangzhou,0,night,12.276812275250753,75.25,0.0,91.41666666666667
1231,London,Frankfurt,0,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1232,London,Malaga,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1233,Amsterdam,Tangier,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1234,Athens,Barcelona,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1235,Paris,Madrid,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1236,London,Gran Canaria,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1237,London,Madrid,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1238,London,Amsterdam,1,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1239,London,Frankfurt,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
